row_names	input	filtered	denoisedF	denoisedR	merged	nosingletons	nochimeras	percent_singletons	percent_chimeras	percent_retained_of_total
SD18_35_02	13908	3428	3425	3420	1799	1799	1799	0	0	12.9350014380213
SD18_40_02	38098	26026	26008	26014	22870	22790	22683	0.349803235679929	0.46950416849495	59.538558454512
SD19_03_01	41025	30236	30205	30205	29855	29847	29812	0.0267961815441282	0.117264716721948	72.6678854357099
SD19_03_02	45170	35200	35138	35159	34743	34731	34533	0.034539331663936	0.570095879761595	76.4511844144344
SD19_22_01	36174	28699	28692	28695	28282	28282	28265	0	0.0601089031893025	78.1362304417538
SD19_24_01	39510	30438	30322	30352	29618	29604	29375	0.0472685529070134	0.773544115660044	74.3482662617059
SD19_35_02	41364	24246	24127	24108	16891	16696	14621	1.15446095553845	12.4281264973646	35.3471617831931
SD19_39_02	41535	22238	22215	22169	21917	21903	21881	0.0638773554774872	0.100442861708444	52.680871554111
SD19_39_03	37659	27129	27102	27104	26786	26775	26696	0.041066228626903	0.295051353874882	70.8887649698611
SD19_39_04	38136	13689	13663	13644	8082	8082	8082	0	0	21.1925739458779
SD20_03_01	42222	28852	28745	28756	21272	21164	17734	0.507709665287706	16.2067662067662	42.0018000094737
SD20_08_01	37684	23115	22971	23007	19232	19086	18382	0.759151414309486	3.68856753641413	48.7793227895128
SD20_24_03	35225	17113	17051	17059	16642	16629	16531	0.0781156111044368	0.589331890071563	46.9297374024131
SD20_24_04	36458	27223	26810	26942	22054	21803	15779	1.13811553459689	27.6292253359629	43.2799385594383
SD20_39_01	40315	24991	24950	24896	20327	20290	19524	0.182023909086439	3.7752587481518	48.4286245814213
SD20_39_02	68999	56375	56328	56302	55259	54758	51710	0.906639642411193	5.56630994557872	74.9431151176104
SD20_39_03	33898	26020	25934	25953	25104	25051	24838	0.211121733588271	0.850265458464733	73.2727594548351
SD20_39_04	35068	11815	11776	11742	4529	4525	4234	0.0883197173769048	6.43093922651934	12.0736854112011
SD20_39_05	41230	18750	18681	18664	13397	13337	9748	0.447861461521242	26.9100997225763	23.6429784137764
SD21_35_02	45316	26081	25661	25864	17732	17427	14364	1.72005413940897	17.5761749010157	31.6974137170094
SD21_39_03	34381	10285	10207	10210	3222	3216	2579	0.186219739292369	19.8072139303483	7.50123614787237
SD21_39_05	44250	34660	34641	34449	33697	33694	33669	0.00890286969166709	0.0741971864426887	76.0881355932203
SD22_19_02	44969	31783	31672	31667	30053	29783	29463	0.898412804046188	1.07443843803512	65.5184682781472
SD22_33A_01	34224	27450	27401	27338	26581	26518	26133	0.237011399119666	1.45184403046987	76.3586956521739
SD22_35_01	84043	74051	74042	74001	66493	66442	50713	0.0766998029867807	23.6732789500617	60.3417298287781
SD25_16_01	34834	12981	12785	12827	5655	5616	4674	0.689655172413794	16.7735042735043	13.4179250157892
SD25_16_02	34588	14485	14366	14372	6991	6960	5311	0.443427263624656	23.6925287356322	15.3550364288192
SD25_22_06	47411	16724	16652	16629	10206	10167	9621	0.382128159905932	5.3703157273532	20.2927590643522
SD25_33A_01	39800	23574	23530	23427	22587	22534	22114	0.234648248992784	1.86385018194729	55.5628140703518
SD27_35_01	30511	24066	23948	23920	22743	22316	16981	1.87750076946753	23.9066140885463	55.6553374192914
SD4_27_05	39380	31564	31539	31538	31075	31054	31049	0.0675784392598473	0.0161009853803051	78.8445911630269
SD4_40_05	33790	21346	21269	21282	20857	20818	20658	0.186987582106724	0.768565664328946	61.136430896715
SD6_27_01	35656	28981	28956	28958	28671	28558	20478	0.394126469254658	28.2932978499895	57.4321292349114
SD7_13_02	46196	33328	33130	33040	29805	29562	27766	0.81529944640161	6.0753670252351	60.1047709758421
SD7_26_02	43055	36311	36291	36273	36100	36017	35793	0.229916897506925	0.621928533747948	83.1332017187319
SD7_28_03	32546	21774	21724	21720	21605	21575	21374	0.138856746123579	0.931633835457703	65.6732010078043
SD7_28_04	40205	33081	33047	33012	32857	32806	32167	0.155218066165503	1.9478144241907	80.0074617584878
SD7_39_12	40948	12326	12218	12162	1090	1090	675	0	38.0733944954128	1.64843215785875
SD8_24_01	32946	15413	15385	15389	15156	15050	8947	0.699392979678009	40.5514950166113	27.1565592181145
SD8_31A_01	35560	26043	25883	25920	24755	24674	22330	0.327206624924258	9.49987841452541	62.7952755905512
SD8_36_17	36005	23465	23449	23435	337	337	259	0	23.1454005934718	0.719344535481183
SD8_36_21	34510	22827	22605	22741	20379	20098	17574	1.37887040580991	12.5584635287093	50.9243697478992
SD8_39_05	40093	14081	13953	13966	7004	6974	4839	0.428326670474007	30.613708058503	12.0694385553588
W1_11_01	35224	24180	23964	24054	22013	21905	19374	0.490619179575702	11.5544396256562	55.0022711787418
W1_19_01	35185	20006	19912	19878	15523	15354	14256	1.08870707981704	7.15123094958969	40.5172658803467
W1_29_01	38518	29011	28969	28819	13136	13112	12265	0.182704019488426	6.45973154362416	31.842255568825
W1_30_01	39463	28642	28630	28578	13203	13193	12771	0.0757403620389283	3.1986659592208	32.3619593036515
W10_05_03	33065	26518	26382	26463	24376	24338	23526	0.155891040367578	3.33634645410469	71.1507636473613
W10_16_02	34959	17269	17160	17188	16224	15985	14693	1.47312623274162	8.08257741632781	42.0292342458308
W15_18_01	36343	24057	23976	23753	20031	19914	18083	0.584094653287409	9.19453650698001	49.7564868062626
W16_22_01	43989	20071	19788	19986	3751	3748	3503	0.079978672354045	6.53681963713981	7.96335447498238
W17_18_01	36678	24213	24094	23893	13857	13698	9061	1.14743450963411	33.8516571762301	24.7041823436392
W19_10_01	40869	32199	32175	32176	31696	31696	31385	0	0.981196365471988	76.7941471530989
W19_17_01	39384	30557	30539	30539	30172	30169	30165	0.00994299350391259	0.0132586429778883	76.5920170627666
W19_17_03	37770	28716	28625	28713	28463	28463	28315	0	0.519973298668447	74.9669049510193
W19_17_04	33823	25172	25163	25160	24955	24955	24946	0	0.0360649168503357	73.7545457233244
W19_17_06	36433	27406	27370	27325	26748	26718	25650	0.112157918349027	3.99730518751403	70.4032058847748
W19_19_01	35681	27065	27054	27057	25969	25969	25680	0	1.11286533944318	71.9710770438048
W19_22A_01	43618	34347	34321	34325	33129	33090	33018	0.117721633614053	0.217588395285588	75.6981062863955
W19_23A_01	39397	29206	29133	28959	20158	20123	18462	0.173628336144461	8.25423644585797	46.8614361499607
W19_24_01	37831	26285	26025	26094	16700	16541	13835	0.952095808383234	16.3593494951938	36.5705373899712
W19_24_02	33031	23273	22974	23189	19265	19265	19235	0	0.155722813392174	58.2331748963095
W19_29_01	49882	38417	38376	38395	37995	37952	37646	0.113172785892885	0.806281618887013	75.4701094583216
W19_29_02	36946	29120	29113	29107	28779	28774	28697	0.0173737794919901	0.267602696879138	77.6728197910464
W19_29_03	41162	31256	31254	31247	30946	30918	30879	0.0904801913009834	0.126140112555788	75.018220688985
W19_30_01	43699	31536	31449	31444	22223	22179	19260	0.197993070242546	13.161098336264	44.0742351083549
W19_32_02	48268	35032	35017	35020	34616	34606	34597	0.0288883753177771	0.0260070508004304	71.6768873788017
W19_32_03	47312	35603	35583	35561	30355	30285	29586	0.230604513259763	2.30807330361566	62.5338180588434
W19_33_01	223359	175235	175045	175068	172685	172561	170197	0.0718070475142554	1.36995033640278	76.198854758483
W19_36_01	41148	32369	32316	32310	30609	30488	30112	0.395308569375018	1.23327210705851	73.1797414212112
W2_19_01	41951	26143	26118	26114	23429	23401	23340	0.119510008963246	0.260672620828174	55.6363376319992
W2_28_02	41611	30238	30223	30225	26274	26250	25368	0.0913450559488496	3.36	60.9646487707577
W2_33_01	35185	24204	23989	24044	21361	21131	19820	1.07672861757409	6.20415503289007	56.3308227938042
W20_05_03	42456	33336	33310	33096	32668	32665	32656	0.00918329864086331	0.0275524261441973	76.9172790653853
W20_05_05	44511	35355	35345	35145	34801	34792	34792	0.0258613258239677	0	78.1649479903844
W20_05_06	46954	35922	35890	35903	35439	35439	35411	0	0.0790090013826585	75.4163649529327
W20_05_08	38296	29101	29100	29017	28444	28444	28198	0	0.86485726339474	73.6317108836432
W20_05_11	51325	39889	39788	39827	39049	38880	38306	0.432789572076103	1.47633744855968	74.63419386264
W20_09_01	37704	29160	29105	29111	28629	28591	28485	0.132732543923993	0.370746038963304	75.549013367282
W20_09_04	55563	42643	42614	42608	41990	41951	41883	0.0928792569659436	0.162093871421419	75.3792991739107
W20_15_01	40706	31126	31104	31109	30783	30779	30779	0.0129941851021727	0	75.6129317545325
W20_15_02	38294	30114	30099	30087	29496	29491	29467	0.016951451044207	0.0813807602319372	76.94939154959
W20_15_04	42300	31050	30929	30992	24151	24002	21610	0.616951679019508	9.96583618031831	51.0874704491726
W20_17_01	36077	28789	28662	28693	27701	27552	25907	0.537886718891016	5.97052845528455	71.8102946475594
W20_18_01	49736	37711	37652	37592	36690	36349	31695	0.929408558190246	12.8036534705219	63.7264757921827
W20_18_02	31758	24975	24900	24904	23391	23116	15724	1.17566585438844	31.9778508392455	49.5119340008817
W20_29_01	39490	31210	31193	31193	30784	30747	30620	0.120192307692307	0.41304842748886	77.5386173714865
W20_29_04	32309	25697	25666	25643	25192	25171	25019	0.0833597967608739	0.603869532398392	77.4366275650747
W20_40_01	35166	27111	27104	26980	26540	26533	26523	0.026375282592312	0.0376889156898983	75.4222828868794
W21_01_03	35498	28657	28540	28492	24919	24861	18540	0.232754123359697	25.4253650295644	52.2282945518057
W21_01_04	46104	37794	37741	37723	35459	35300	34207	0.448405200372264	3.09631728045325	74.1952975880618
W21_05_05	39784	31318	31295	31304	31004	30970	30946	0.109663269255577	0.0774943493703546	77.7850392117434
W21_18_12	34074	25235	25067	25082	23622	23322	15938	1.27000254000508	31.6610925306578	46.7746669014498
W21_18_14	33651	14291	14246	14202	13238	13202	10670	0.271944402477715	19.1789122860173	31.7078244331521
W21_28_01	36232	27701	27280	27590	16930	16736	15774	1.14589486119316	5.7480879541109	43.5361006844778
W22_01_01	38831	31015	30963	30958	30045	29979	29843	0.219670494258622	0.453650888955607	76.8535448481883
W22_02_01	36303	27718	27693	27634	27106	27079	26548	0.0996089426695193	1.96092913327671	73.1289425116382
W22_05_06	31599	25342	25208	25250	23316	23200	22857	0.49751243781094	1.47844827586206	72.334567549606
W22_05_07	37677	26948	26924	26874	18693	18693	16673	0	10.806184133098	44.2524617140431
W22_16_01	38406	24826	24765	24724	23621	23403	22803	0.922907582236149	2.56377387514422	59.3735353850961
W22_24_01	33876	24605	24507	24554	23920	23850	23545	0.292642140468217	1.27882599580713	69.5034832920061
W22_24_02	868	664	659	659	654	654	654	0	0	75.3456221198157
W22_25_01	36030	28978	28869	28485	26717	26501	25177	0.808474005314963	4.99603788536281	69.8778795448238
W24_24_02	36035	28128	28004	27883	26527	26344	25854	0.689863158291544	1.86000607348922	71.7469127237408
W26_05_02	50824	32474	32451	32423	271	271	219	0	19.1881918819188	0.430898787974185
W5_12_02	38267	29588	29567	29528	29181	29147	28987	0.116514170179229	0.548941572031424	75.7493401625421
W5_13_01	38637	30196	30180	30172	29865	29855	29855	0.0334840113845587	0	77.2704920154256
W5_18_02	34003	26935	26903	26861	25956	25877	23215	0.304361226691313	10.2871275650191	68.2733876422669
W6_08_02	36581	28239	28122	28164	27726	27699	27468	0.0973815191516962	0.833965125094778	75.0881605204888
W6_11_03	38837	29064	29033	29008	28387	28356	27780	0.109204917744037	2.03131612357174	71.5297268069109
W6_13_03	31793	20594	20559	20526	8098	8087	7528	0.13583600889109	6.91232842834178	23.6781681502217
W6_24_01	41208	26494	26454	26470	25909	25712	24382	0.760353545100159	5.17268201617922	59.1681226946224
W6_36_07	38350	30692	30668	30642	28733	28624	24878	0.379354748894997	13.0869200670766	64.870925684485
W6_40_02	44971	32916	32801	32838	25177	25127	24690	0.198593954800018	1.73916504158873	54.9020479864802
W7_09_01	38866	27283	27229	27175	21174	21094	20806	0.37782185699443	1.36531715179672	53.5326506458087
W8_18_02	38078	18057	17931	17860	9216	9068	7409	1.60590277777779	18.2951036612263	19.4574294868428
W8_18_07	35915	11954	11928	11923	6681	6668	6368	0.194581649453667	4.49910017996402	17.7307531672003
W8_18_09	37882	15567	15497	15438	7468	7451	7091	0.227637921799683	4.83156623272045	18.7186526582546
W8_22A_01	38847	25662	25640	25591	101	101	80	0	20.7920792079208	0.205936108322393
W9_10_01	42871	33884	33772	33826	29339	29250	23893	0.303350489110059	18.3145299145299	55.7323132187259
W9_12_01	33822	21501	21400	21405	15216	14917	13098	1.96503680336488	12.1941409130522	38.7262728401632
W9_17_02	36026	23697	23637	23615	328	328	278	0	15.2439024390244	0.771664908677066
W9_17_03	37677	25721	25705	25701	6242	6221	4001	0.336430631207946	35.6855810962868	10.6192106590227
